LOCATION,Country,SUBJECT,Subject_1,MEASURE,Measure_1,FREQUENCY,Frequency_1,TIME,Time_1,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-04,Apr-2001,PC,Percentage,0,Units,null,null,3.20340447592057,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-05,May-2001,PC,Percentage,0,Units,null,null,3.32163149624826,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-06,Jun-2001,PC,Percentage,0,Units,null,null,2.72439470174527,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-07,Jul-2001,PC,Percentage,0,Units,null,null,2.74224949127872,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-08,Aug-2001,PC,Percentage,0,Units,null,null,2.54274997770343,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-09,Sep-2001,PC,Percentage,0,Units,null,null,2.54224708255618,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-10,Oct-2001,PC,Percentage,0,Units,null,null,2.45167961338549,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-11,Nov-2001,PC,Percentage,0,Units,null,null,1.97482003323525,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-12,Dec-2001,PC,Percentage,0,Units,null,null,1.98452305387786,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-01,Jan-2002,PC,Percentage,0,Units,null,null,2.16962524654832,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-02,Feb-2002,PC,Percentage,0,Units,null,null,1.86640471512773,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-03,Mar-2002,PC,Percentage,0,Units,null,null,1.86274509803924,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-04,Apr-2002,PC,Percentage,0,Units,null,null,1.75609756097561,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-05,May-2002,PC,Percentage,0,Units,null,null,1.8500486854917,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-06,Jun-2002,PC,Percentage,0,Units,null,null,1.74927113702625,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-07,Jul-2002,PC,Percentage,0,Units,null,null,1.55339805825243,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-08,Aug-2002,PC,Percentage,0,Units,null,null,1.94552529182878,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-09,Sep-2002,PC,Percentage,0,Units,null,null,1.64888457807955,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-10,Oct-2002,PC,Percentage,0,Units,null,null,1.74418604651163,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-11,Nov-2002,PC,Percentage,0,Units,null,null,1.74587778855485,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-12,Dec-2002,PC,Percentage,0,Units,null,null,1.83930300096806,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-01,Jan-2003,PC,Percentage,0,Units,null,null,1.73745173745175,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-02,Feb-2003,PC,Percentage,0,Units,null,null,1.73577627772419,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-03,Mar-2003,PC,Percentage,0,Units,null,null,1.82868142444656,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-04,Apr-2003,PC,Percentage,0,Units,null,null,1.34228187919463,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-05,May-2003,PC,Percentage,0,Units,null,null,1.05162523900572,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-06,Jun-2003,PC,Percentage,0,Units,null,null,1.14613180515757,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-07,Jul-2003,PC,Percentage,0,Units,null,null,1.1472275334608,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-08,Aug-2003,PC,Percentage,0,Units,null,null,1.24045801526716,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-09,Sep-2003,PC,Percentage,0,Units,null,null,1.43129770992366,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-10,Oct-2003,PC,Percentage,0,Units,null,null,1.04761904761903,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-11,Nov-2003,PC,Percentage,0,Units,null,null,1.33460438512866,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-12,Dec-2003,PC,Percentage,0,Units,null,null,1.23574144486692,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-01,Jan-2004,PC,Percentage,0,Units,null,null,1.13851992409868,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-02,Feb-2004,PC,Percentage,0,Units,null,null,1.42180094786731,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-03,Mar-2004,PC,Percentage,0,Units,null,null,1.51228733459356,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-04,Apr-2004,PC,Percentage,0,Units,null,null,1.60832544938505,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-05,May-2004,PC,Percentage,0,Units,null,null,2.08136234626303,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-06,Jun-2004,PC,Percentage,0,Units,null,null,2.26628895184136,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-07,Jul-2004,PC,Percentage,0,Units,null,null,2.17391304347825,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-08,Aug-2004,PC,Percentage,0,Units,null,null,2.26201696512724,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-09,Sep-2004,PC,Percentage,0,Units,null,null,2.06961429915334,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-10,Oct-2004,PC,Percentage,0,Units,null,null,2.63901979264848,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-11,Nov-2004,PC,Percentage,0,Units,null,null,2.6340545625588,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-12,Dec-2004,PC,Percentage,0,Units,null,null,2.91079812206573,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2005-01,Jan-2005,PC,Percentage,0,Units,null,null,2.90806754221388,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2005-02,Feb-2005,PC,Percentage,0,Units,null,null,2.83341498341873,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2005-03,Mar-2005,PC,Percentage,0,Units,null,null,2.9652489938127,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2005-04,Apr-2005,PC,Percentage,0,Units,null,null,2.75931849582508,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2005-05,May-2005,PC,Percentage,0,Units,null,null,2.38562812042212,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2005-06,Jun-2005,PC,Percentage,0,Units,null,null,2.31380126887676,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2005-07,Jul-2005,PC,Percentage,0,Units,null,null,2.40079749932856,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2005-08,Aug-2005,PC,Percentage,0,Units,null,null,2.02328303850155,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2005-09,Sep-2005,PC,Percentage,0,Units,null,null,2.22712576185519,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2005-10,Oct-2005,PC,Percentage,0,Units,null,null,1.95318285494235,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2005-11,Nov-2005,PC,Percentage,0,Units,null,null,1.46220173856478,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2005-12,Dec-2005,PC,Percentage,0,Units,null,null,1.4029204438427,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2006-01,Jan-2006,PC,Percentage,0,Units,null,null,1.20967741935481,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2006-02,Feb-2006,PC,Percentage,0,Units,null,null,1.20603015075379,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2006-03,Mar-2006,PC,Percentage,0,Units,null,null,1.00000000000001,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2006-04,Apr-2006,PC,Percentage,0,Units,null,null,1.70340681362726,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2006-05,May-2006,PC,Percentage,0,Units,null,null,1.70170170170169,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2006-06,Jun-2006,PC,Percentage,0,Units,null,null,1.49700598802398,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2006-07,Jul-2006,PC,Percentage,0,Units,null,null,1.49850149850151,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2006-08,Aug-2006,PC,Percentage,0,Units,null,null,1.79820179820182,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2006-09,Sep-2006,PC,Percentage,0,Units,null,null,1.3958125623131,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2006-10,Oct-2006,PC,Percentage,0,Units,null,null,1.19521912350598,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2006-11,Nov-2006,PC,Percentage,0,Units,null,null,1.59840159840163,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2006-12,Dec-2006,PC,Percentage,0,Units,null,null,1.49253731343283,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2007-01,Jan-2007,PC,Percentage,0,Units,null,null,1.59362549800797,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2007-02,Feb-2007,PC,Percentage,0,Units,null,null,1.58887785501488,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2007-03,Mar-2007,PC,Percentage,0,Units,null,null,1.78217821782177,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2007-04,Apr-2007,PC,Percentage,0,Units,null,null,1.77339901477831,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2007-05,May-2007,PC,Percentage,0,Units,null,null,1.96850393700788,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2007-06,Jun-2007,PC,Percentage,0,Units,null,null,1.96656833824976,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2007-07,Jul-2007,PC,Percentage,0,Units,null,null,2.06692913385829,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2007-08,Aug-2007,PC,Percentage,0,Units,null,null,1.66830225711482,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2007-09,Sep-2007,PC,Percentage,0,Units,null,null,2.06489675516224,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2007-10,Oct-2007,PC,Percentage,0,Units,null,null,2.75590551181104,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2007-11,Nov-2007,PC,Percentage,0,Units,null,null,3.1465093411996,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2007-12,Dec-2007,PC,Percentage,0,Units,null,null,3.62745098039215,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2008-01,Jan-2008,PC,Percentage,0,Units,null,null,3.23529411764707,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2008-02,Feb-2008,PC,Percentage,0,Units,null,null,3.2258064516129,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2008-03,Mar-2008,PC,Percentage,0,Units,null,null,3.50194552529184,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2008-04,Apr-2008,PC,Percentage,0,Units,null,null,3.29138431752178,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2008-05,May-2008,PC,Percentage,0,Units,null,null,3.66795366795367,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2008-06,Jun-2008,PC,Percentage,0,Units,null,null,3.85728061716486,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2008-07,Jul-2008,PC,Percentage,0,Units,null,null,3.76084860173575,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2008-08,Aug-2008,PC,Percentage,0,Units,null,null,3.66795366795367,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2008-09,Sep-2008,PC,Percentage,0,Units,null,null,3.75722543352598,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2008-10,Oct-2008,PC,Percentage,0,Units,null,null,3.06513409961684,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2008-11,Nov-2008,PC,Percentage,0,Units,null,null,2.28789323164918,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2008-12,Dec-2008,PC,Percentage,0,Units,null,null,1.32450331125829,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2009-01,Jan-2009,PC,Percentage,0,Units,null,null,1.23456790123456,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2009-02,Feb-2009,PC,Percentage,0,Units,null,null,1.32575757575758,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2009-03,Mar-2009,PC,Percentage,0,Units,null,null,0.751879699248126,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2009-04,Apr-2009,PC,Percentage,0,Units,null,null,0.656044985941897,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2009-05,May-2009,PC,Percentage,0,Units,null,null,0.279329608938528,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2009-06,Jun-2009,PC,Percentage,0,Units,null,null,-0.0928505106777977,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2009-07,Jul-2009,PC,Percentage,0,Units,null,null,-0.278810408921927,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2009-08,Aug-2009,PC,Percentage,0,Units,null,null,0.279329608938528,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2009-09,Sep-2009,PC,Percentage,0,Units,null,null,0.0928505106778247,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2009-10,Oct-2009,PC,Percentage,0,Units,null,null,0.18587360594796,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2009-11,Nov-2009,PC,Percentage,0,Units,null,null,0.652376514445484,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2009-12,Dec-2009,PC,Percentage,0,Units,null,null,1.02707749766575,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2010-01,Jan-2010,PC,Percentage,0,Units,null,null,1.21951219512194,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2010-02,Feb-2010,PC,Percentage,0,Units,null,null,1.02803738317757,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2010-03,Mar-2010,PC,Percentage,0,Units,null,null,1.95895522388058,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2010-04,Apr-2010,PC,Percentage,0,Units,null,null,2.04841713221601,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2010-05,May-2010,PC,Percentage,0,Units,null,null,1.8570102135562,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2010-06,Jun-2010,PC,Percentage,0,Units,null,null,1.95167286245354,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2010-07,Jul-2010,PC,Percentage,0,Units,null,null,1.86393289841565,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2010-08,Aug-2010,PC,Percentage,0,Units,null,null,1.67130919220056,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2010-09,Sep-2010,PC,Percentage,0,Units,null,null,1.85528756957329,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2010-10,Oct-2010,PC,Percentage,0,Units,null,null,2.13358070500928,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2010-11,Nov-2010,PC,Percentage,0,Units,null,null,1.85185185185186,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2010-12,Dec-2010,PC,Percentage,0,Units,null,null,2.31053604436229,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2011-01,Jan-2011,PC,Percentage,0,Units,null,null,2.50231696014828,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2011-02,Feb-2011,PC,Percentage,0,Units,null,null,3.02177118729448,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2011-03,Mar-2011,PC,Percentage,0,Units,null,null,3.0929497341317,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2011-04,Apr-2011,PC,Percentage,0,Units,null,null,3.31032738310326,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2011-05,May-2011,PC,Percentage,0,Units,null,null,3.31597425923081,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2011-06,Jun-2011,PC,Percentage,0,Units,null,null,3.31597425923081,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2011-07,Jul-2011,PC,Percentage,0,Units,null,null,3.49369978168904,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2011-08,Aug-2011,PC,Percentage,0,Units,null,null,3.50467923504678,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2011-09,Sep-2011,PC,Percentage,0,Units,null,null,3.62080470342115,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2011-10,Oct-2011,PC,Percentage,0,Units,null,null,3.43791872375248,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2011-11,Nov-2011,PC,Percentage,0,Units,null,null,3.63150315031499,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2011-12,Dec-2011,PC,Percentage,0,Units,null,null,3.17404098133389,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2012-01,Jan-2012,PC,Percentage,0,Units,null,null,2.77227722772278,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2012-02,Feb-2012,PC,Percentage,0,Units,null,null,2.55653883972467,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2012-03,Mar-2012,PC,Percentage,0,Units,null,null,2.42954324586975,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2012-04,Apr-2012,PC,Percentage,0,Units,null,null,2.321083172147,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2012-05,May-2012,PC,Percentage,0,Units,null,null,2.1256038647343,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2012-06,Jun-2012,PC,Percentage,0,Units,null,null,2.22222222222223,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2012-07,Jul-2012,PC,Percentage,0,Units,null,null,2.1297192642788,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2012-08,Aug-2012,PC,Percentage,0,Units,null,null,2.22222222222223,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2012-09,Sep-2012,PC,Percentage,0,Units,null,null,2.69489894128969,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2012-10,Oct-2012,PC,Percentage,0,Units,null,null,2.78846153846154,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2012-11,Nov-2012,PC,Percentage,0,Units,null,null,2.7857829010567,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2012-12,Dec-2012,PC,Percentage,0,Units,null,null,2.7804410354746,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2013-01,Jan-2013,PC,Percentage,0,Units,null,null,2.69749518304432,null,null,null
AUT,Austria,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2013-02,Feb-2013,PC,Percentage,0,Units,null,null,2.49280920421862,null,null,null
