SUBJECT,Subject_1,LOCATION,Country,MEASURE,Measure_1,FREQUENCY,Frequency_1,TIME,Time_1,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2008-09,Sep-2008,PC,Percentage,0,Units,null,null,10.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2008-10,Oct-2008,PC,Percentage,0,Units,null,null,10.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2008-11,Nov-2008,PC,Percentage,0,Units,null,null,11.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2008-12,Dec-2008,PC,Percentage,0,Units,null,null,12,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2009-01,Jan-2009,PC,Percentage,0,Units,null,null,12.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2009-02,Feb-2009,PC,Percentage,0,Units,null,null,13,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2009-03,Mar-2009,PC,Percentage,0,Units,null,null,13.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2009-04,Apr-2009,PC,Percentage,0,Units,null,null,14,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2009-05,May-2009,PC,Percentage,0,Units,null,null,13.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2009-06,Jun-2009,PC,Percentage,0,Units,null,null,13.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2009-07,Jul-2009,PC,Percentage,0,Units,null,null,13.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2009-08,Aug-2009,PC,Percentage,0,Units,null,null,13.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2009-09,Sep-2009,PC,Percentage,0,Units,null,null,12.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2009-10,Oct-2009,PC,Percentage,0,Units,null,null,12.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2009-11,Nov-2009,PC,Percentage,0,Units,null,null,12.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2009-12,Dec-2009,PC,Percentage,0,Units,null,null,12,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2010-01,Jan-2010,PC,Percentage,0,Units,null,null,12.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2010-02,Feb-2010,PC,Percentage,0,Units,null,null,12,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2010-03,Mar-2010,PC,Percentage,0,Units,null,null,12,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2010-04,Apr-2010,PC,Percentage,0,Units,null,null,11.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2010-05,May-2010,PC,Percentage,0,Units,null,null,11.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2010-06,Jun-2010,PC,Percentage,0,Units,null,null,10.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2010-07,Jul-2010,PC,Percentage,0,Units,null,null,10.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2010-08,Aug-2010,PC,Percentage,0,Units,null,null,11,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2010-09,Sep-2010,PC,Percentage,0,Units,null,null,10.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2010-10,Oct-2010,PC,Percentage,0,Units,null,null,10.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2010-11,Nov-2010,PC,Percentage,0,Units,null,null,10.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2010-12,Dec-2010,PC,Percentage,0,Units,null,null,10.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2011-01,Jan-2011,PC,Percentage,0,Units,null,null,9.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2011-02,Feb-2011,PC,Percentage,0,Units,null,null,9.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2011-03,Mar-2011,PC,Percentage,0,Units,null,null,9.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2011-04,Apr-2011,PC,Percentage,0,Units,null,null,9.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2011-05,May-2011,PC,Percentage,0,Units,null,null,9.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2011-06,Jun-2011,PC,Percentage,0,Units,null,null,9.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2011-07,Jul-2011,PC,Percentage,0,Units,null,null,9.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2011-08,Aug-2011,PC,Percentage,0,Units,null,null,8.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2011-09,Sep-2011,PC,Percentage,0,Units,null,null,8.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2011-10,Oct-2011,PC,Percentage,0,Units,null,null,8.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2011-11,Nov-2011,PC,Percentage,0,Units,null,null,8.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2011-12,Dec-2011,PC,Percentage,0,Units,null,null,8.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2012-01,Jan-2012,PC,Percentage,0,Units,null,null,8.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2012-02,Feb-2012,PC,Percentage,0,Units,null,null,8.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2012-03,Mar-2012,PC,Percentage,0,Units,null,null,8.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2012-04,Apr-2012,PC,Percentage,0,Units,null,null,8.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2012-05,May-2012,PC,Percentage,0,Units,null,null,8.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2012-06,Jun-2012,PC,Percentage,0,Units,null,null,8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2012-07,Jul-2012,PC,Percentage,0,Units,null,null,8.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2012-08,Aug-2012,PC,Percentage,0,Units,null,null,8.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2012-09,Sep-2012,PC,Percentage,0,Units,null,null,8.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2012-10,Oct-2012,PC,Percentage,0,Units,null,null,8.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2012-11,Nov-2012,PC,Percentage,0,Units,null,null,8.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2012-12,Dec-2012,PC,Percentage,0,Units,null,null,8.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2013-01,Jan-2013,PC,Percentage,0,Units,null,null,8.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2013-02,Feb-2013,PC,Percentage,0,Units,null,null,8.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2013-03,Mar-2013,PC,Percentage,0,Units,null,null,9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2013-04,Apr-2013,PC,Percentage,0,Units,null,null,9.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2013-05,May-2013,PC,Percentage,0,Units,null,null,9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2013-06,Jun-2013,PC,Percentage,0,Units,null,null,8.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2013-07,Jul-2013,PC,Percentage,0,Units,null,null,9.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2013-08,Aug-2013,PC,Percentage,0,Units,null,null,9.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2013-09,Sep-2013,PC,Percentage,0,Units,null,null,9.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2013-10,Oct-2013,PC,Percentage,0,Units,null,null,9.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2013-11,Nov-2013,PC,Percentage,0,Units,null,null,9.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2013-12,Dec-2013,PC,Percentage,0,Units,null,null,9.1,B,Break,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2014-01,Jan-2014,PC,Percentage,0,Units,null,null,9.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2014-02,Feb-2014,PC,Percentage,0,Units,null,null,9.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2014-03,Mar-2014,PC,Percentage,0,Units,null,null,9.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2014-04,Apr-2014,PC,Percentage,0,Units,null,null,9.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2014-05,May-2014,PC,Percentage,0,Units,null,null,9.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2014-06,Jun-2014,PC,Percentage,0,Units,null,null,9.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2014-07,Jul-2014,PC,Percentage,0,Units,null,null,9.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2014-08,Aug-2014,PC,Percentage,0,Units,null,null,10.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2014-09,Sep-2014,PC,Percentage,0,Units,null,null,10.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2014-10,Oct-2014,PC,Percentage,0,Units,null,null,10.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2014-11,Nov-2014,PC,Percentage,0,Units,null,null,10.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2014-12,Dec-2014,PC,Percentage,0,Units,null,null,10.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2015-01,Jan-2015,PC,Percentage,0,Units,null,null,10.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2015-02,Feb-2015,PC,Percentage,0,Units,null,null,10.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2015-03,Mar-2015,PC,Percentage,0,Units,null,null,10.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2015-04,Apr-2015,PC,Percentage,0,Units,null,null,10.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2015-05,May-2015,PC,Percentage,0,Units,null,null,10.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2015-06,Jun-2015,PC,Percentage,0,Units,null,null,10.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2015-07,Jul-2015,PC,Percentage,0,Units,null,null,10.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2015-08,Aug-2015,PC,Percentage,0,Units,null,null,10.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2015-09,Sep-2015,PC,Percentage,0,Units,null,null,10.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2015-10,Oct-2015,PC,Percentage,0,Units,null,null,10.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2015-11,Nov-2015,PC,Percentage,0,Units,null,null,10.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2015-12,Dec-2015,PC,Percentage,0,Units,null,null,10.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2016-01,Jan-2016,PC,Percentage,0,Units,null,null,10.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2016-02,Feb-2016,PC,Percentage,0,Units,null,null,10.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2016-03,Mar-2016,PC,Percentage,0,Units,null,null,10.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2016-04,Apr-2016,PC,Percentage,0,Units,null,null,10.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2016-05,May-2016,PC,Percentage,0,Units,null,null,10.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2016-06,Jun-2016,PC,Percentage,0,Units,null,null,10.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2016-07,Jul-2016,PC,Percentage,0,Units,null,null,11.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2016-08,Aug-2016,PC,Percentage,0,Units,null,null,11.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2016-09,Sep-2016,PC,Percentage,0,Units,null,null,11.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2016-10,Oct-2016,PC,Percentage,0,Units,null,null,11.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2016-11,Nov-2016,PC,Percentage,0,Units,null,null,11.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2016-12,Dec-2016,PC,Percentage,0,Units,null,null,12.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2017-01,Jan-2017,PC,Percentage,0,Units,null,null,12,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2017-02,Feb-2017,PC,Percentage,0,Units,null,null,11.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2017-03,Mar-2017,PC,Percentage,0,Units,null,null,11.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2017-04,Apr-2017,PC,Percentage,0,Units,null,null,11.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2017-05,May-2017,PC,Percentage,0,Units,null,null,11.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2017-06,Jun-2017,PC,Percentage,0,Units,null,null,11,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2017-07,Jul-2017,PC,Percentage,0,Units,null,null,10.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2017-08,Aug-2017,PC,Percentage,0,Units,null,null,10.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2017-09,Sep-2017,PC,Percentage,0,Units,null,null,10.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2017-10,Oct-2017,PC,Percentage,0,Units,null,null,10.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2017-11,Nov-2017,PC,Percentage,0,Units,null,null,10.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,null,null,9.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2018-01,Jan-2018,PC,Percentage,0,Units,null,null,9.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2018-02,Feb-2018,PC,Percentage,0,Units,null,null,10,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2018-03,Mar-2018,PC,Percentage,0,Units,null,null,10,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2018-04,Apr-2018,PC,Percentage,0,Units,null,null,10.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2018-05,May-2018,PC,Percentage,0,Units,null,null,10.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2018-06,Jun-2018,PC,Percentage,0,Units,null,null,10.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2018-07,Jul-2018,PC,Percentage,0,Units,null,null,10.8,null,null,null
